sample_id,fruit_id,split,seq_len,session_id,start_index,start_timestamp,end_timestamp,target_rul_hours,image_paths,temperature_seq,humidity_seq,temp_missing_seq,humidity_missing_seq,gap_hours_max,gap_hours_mean,elapsed_hours_end
F02_s02_0025,F02,train,8,2,25,2026-03-20 20:08:00,2026-03-20 21:00:00,47.0,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-08-31_frame-86_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-15-06_frame-3_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-23-06_frame-4_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-30-07_frame-5_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-38-07_frame-6_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-45-07_frame-7_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-53-07_frame-8_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-00-07_frame-9_F02.png')","(22.799999237060547, 23.100000381469727, 24.0, 21.100000381469727, 22.299999237060547, 24.100000381469727, 22.5, 21.399999618530273)","(64.0, 62.0, 66.0, 62.0, 66.0, 64.0, 67.0, 69.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.10833333432674408,56.56666666666667
F02_s02_0026,F02,train,8,2,26,2026-03-20 20:15:00,2026-03-20 21:08:00,46.87,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-15-06_frame-3_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-23-06_frame-4_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-30-07_frame-5_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-38-07_frame-6_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-45-07_frame-7_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-53-07_frame-8_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-00-07_frame-9_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-08-07_frame-10_F02.png')","(23.100000381469727, 24.0, 21.100000381469727, 22.299999237060547, 24.100000381469727, 22.5, 21.399999618530273, 21.100000381469727)","(62.0, 66.0, 62.0, 66.0, 64.0, 67.0, 69.0, 61.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,56.7
F02_s02_0027,F02,train,8,2,27,2026-03-20 20:23:00,2026-03-20 21:15:00,46.75,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-23-06_frame-4_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-30-07_frame-5_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-38-07_frame-6_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-45-07_frame-7_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-53-07_frame-8_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-00-07_frame-9_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-08-07_frame-10_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-15-07_frame-11_F02.png')","(24.0, 21.100000381469727, 22.299999237060547, 24.100000381469727, 22.5, 21.399999618530273, 21.100000381469727, 23.5)","(66.0, 62.0, 66.0, 64.0, 67.0, 69.0, 61.0, 62.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,56.81666666666667
F02_s02_0028,F02,train,8,2,28,2026-03-20 20:30:00,2026-03-20 21:23:00,46.62,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-30-07_frame-5_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-38-07_frame-6_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-45-07_frame-7_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-53-07_frame-8_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-00-07_frame-9_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-08-07_frame-10_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-15-07_frame-11_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-23-07_frame-12_F02.png')","(21.100000381469727, 22.299999237060547, 24.100000381469727, 22.5, 21.399999618530273, 21.100000381469727, 23.5, 21.5)","(62.0, 66.0, 64.0, 67.0, 69.0, 61.0, 62.0, 64.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,56.95
F02_s02_0029,F02,train,8,2,29,2026-03-20 20:38:00,2026-03-20 21:30:00,46.5,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-38-07_frame-6_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-45-07_frame-7_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-53-07_frame-8_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-00-07_frame-9_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-08-07_frame-10_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-15-07_frame-11_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-23-07_frame-12_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-30-07_frame-13_F02.png')","(22.299999237060547, 24.100000381469727, 22.5, 21.399999618530273, 21.100000381469727, 23.5, 21.5, 20.100000381469727)","(66.0, 64.0, 67.0, 69.0, 61.0, 62.0, 64.0, 65.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,57.06666666666667
F02_s02_0030,F02,train,8,2,30,2026-03-20 20:45:00,2026-03-20 21:38:00,46.37,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-45-07_frame-7_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-53-07_frame-8_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-00-07_frame-9_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-08-07_frame-10_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-15-07_frame-11_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-23-07_frame-12_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-30-07_frame-13_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-38-07_frame-14_F02.png')","(24.100000381469727, 22.5, 21.399999618530273, 21.100000381469727, 23.5, 21.5, 20.100000381469727, 21.700000762939453)","(64.0, 67.0, 69.0, 61.0, 62.0, 64.0, 65.0, 68.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,57.2
F02_s02_0031,F02,train,8,2,31,2026-03-20 20:53:00,2026-03-20 21:45:00,46.25,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_20-53-07_frame-8_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-00-07_frame-9_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-08-07_frame-10_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-15-07_frame-11_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-23-07_frame-12_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-30-07_frame-13_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-38-07_frame-14_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-45-07_frame-15_F02.png')","(22.5, 21.399999618530273, 21.100000381469727, 23.5, 21.5, 20.100000381469727, 21.700000762939453, 20.600000381469727)","(67.0, 69.0, 61.0, 62.0, 64.0, 65.0, 68.0, 69.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,57.31666666666667
F02_s02_0032,F02,train,8,2,32,2026-03-20 21:00:00,2026-03-20 21:53:00,46.12,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-00-07_frame-9_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-08-07_frame-10_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-15-07_frame-11_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-23-07_frame-12_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-30-07_frame-13_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-38-07_frame-14_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-45-07_frame-15_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-53-07_frame-16_F02.png')","(21.399999618530273, 21.100000381469727, 23.5, 21.5, 20.100000381469727, 21.700000762939453, 20.600000381469727, 23.899999618530273)","(69.0, 61.0, 62.0, 64.0, 65.0, 68.0, 69.0, 68.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,57.45
F02_s02_0033,F02,train,8,2,33,2026-03-20 21:08:00,2026-03-20 22:00:00,46.0,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-08-07_frame-10_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-15-07_frame-11_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-23-07_frame-12_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-30-07_frame-13_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-38-07_frame-14_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-45-07_frame-15_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-53-07_frame-16_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-00-08_frame-17_F02.png')","(21.100000381469727, 23.5, 21.5, 20.100000381469727, 21.700000762939453, 20.600000381469727, 23.899999618530273, 24.899999618530273)","(61.0, 62.0, 64.0, 65.0, 68.0, 69.0, 68.0, 61.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,57.56666666666667
F02_s02_0034,F02,train,8,2,34,2026-03-20 21:15:00,2026-03-20 22:08:00,45.87,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-15-07_frame-11_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-23-07_frame-12_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-30-07_frame-13_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-38-07_frame-14_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-45-07_frame-15_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-53-07_frame-16_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-00-08_frame-17_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-08-08_frame-18_F02.png')","(23.5, 21.5, 20.100000381469727, 21.700000762939453, 20.600000381469727, 23.899999618530273, 24.899999618530273, 24.5)","(62.0, 64.0, 65.0, 68.0, 69.0, 68.0, 61.0, 61.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,57.7
F02_s02_0035,F02,train,8,2,35,2026-03-20 21:23:00,2026-03-20 22:15:00,45.75,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-23-07_frame-12_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-30-07_frame-13_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-38-07_frame-14_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-45-07_frame-15_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-53-07_frame-16_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-00-08_frame-17_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-08-08_frame-18_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-15-08_frame-19_F02.png')","(21.5, 20.100000381469727, 21.700000762939453, 20.600000381469727, 23.899999618530273, 24.899999618530273, 24.5, 21.0)","(64.0, 65.0, 68.0, 69.0, 68.0, 61.0, 61.0, 60.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,57.81666666666667
F02_s02_0036,F02,train,8,2,36,2026-03-20 21:30:00,2026-03-20 22:23:00,45.62,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-30-07_frame-13_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-38-07_frame-14_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-45-07_frame-15_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-53-07_frame-16_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-00-08_frame-17_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-08-08_frame-18_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-15-08_frame-19_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-23-08_frame-20_F02.png')","(20.100000381469727, 21.700000762939453, 20.600000381469727, 23.899999618530273, 24.899999618530273, 24.5, 21.0, 20.600000381469727)","(65.0, 68.0, 69.0, 68.0, 61.0, 61.0, 60.0, 70.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,57.95
F02_s02_0037,F02,train,8,2,37,2026-03-20 21:38:00,2026-03-20 22:30:00,45.5,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-38-07_frame-14_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-45-07_frame-15_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-53-07_frame-16_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-00-08_frame-17_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-08-08_frame-18_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-15-08_frame-19_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-23-08_frame-20_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-30-08_frame-21_F02.png')","(21.700000762939453, 20.600000381469727, 23.899999618530273, 24.899999618530273, 24.5, 21.0, 20.600000381469727, 24.600000381469727)","(68.0, 69.0, 68.0, 61.0, 61.0, 60.0, 70.0, 67.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,58.06666666666667
F02_s02_0038,F02,train,8,2,38,2026-03-20 21:45:00,2026-03-20 22:38:00,45.37,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-45-07_frame-15_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-53-07_frame-16_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-00-08_frame-17_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-08-08_frame-18_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-15-08_frame-19_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-23-08_frame-20_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-30-08_frame-21_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-38-08_frame-22_F02.png')","(20.600000381469727, 23.899999618530273, 24.899999618530273, 24.5, 21.0, 20.600000381469727, 24.600000381469727, 20.200000762939453)","(69.0, 68.0, 61.0, 61.0, 60.0, 70.0, 67.0, 68.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,58.2
F02_s02_0039,F02,train,8,2,39,2026-03-20 21:53:00,2026-03-20 22:45:00,45.25,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_21-53-07_frame-16_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-00-08_frame-17_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-08-08_frame-18_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-15-08_frame-19_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-23-08_frame-20_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-30-08_frame-21_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-38-08_frame-22_F02.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F02\\2026-03-20_22-45-08_frame-23_F02.png')","(23.899999618530273, 24.899999618530273, 24.5, 21.0, 20.600000381469727, 24.600000381469727, 20.200000762939453, 21.299999237060547)","(68.0, 61.0, 61.0, 60.0, 70.0, 67.0, 68.0, 62.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,58.31666666666667
